date,py_date,median_price,volume_sold,item,weapon,skin,wear,stattrak,treated_unit,post_treat
Nov 30 2020,2020-11-30,7.801,58,M4A4 | Evil Daimyo,M4A4,Evil Daimyo,Field-Tested,1,1,1
Dec 01 2020,2020-12-01,8.038,53,M4A4 | Evil Daimyo,M4A4,Evil Daimyo,Field-Tested,1,1,1
Dec 02 2020,2020-12-02,8.086,56,M4A4 | Evil Daimyo,M4A4,Evil Daimyo,Field-Tested,1,1,1
Dec 03 2020,2020-12-03,8.226,68,M4A4 | Evil Daimyo,M4A4,Evil Daimyo,Field-Tested,1,1,1
Dec 04 2020,2020-12-04,6.371,158,M4A4 | Evil Daimyo,M4A4,Evil Daimyo,Field-Tested,1,1,1
Dec 05 2020,2020-12-05,6.751,77,M4A4 | Evil Daimyo,M4A4,Evil Daimyo,Field-Tested,1,1,1
Dec 06 2020,2020-12-06,7.027,59,M4A4 | Evil Daimyo,M4A4,Evil Daimyo,Field-Tested,1,1,1
Dec 07 2020,2020-12-07,7.086,54,M4A4 | Evil Daimyo,M4A4,Evil Daimyo,Field-Tested,1,1,1
Dec 08 2020,2020-12-08,7.203,51,M4A4 | Evil Daimyo,M4A4,Evil Daimyo,Field-Tested,1,1,1
Dec 09 2020,2020-12-09,6.905,45,M4A4 | Evil Daimyo,M4A4,Evil Daimyo,Field-Tested,1,1,1
Dec 10 2020,2020-12-10,6.846,58,M4A4 | Evil Daimyo,M4A4,Evil Daimyo,Field-Tested,1,1,1
Dec 11 2020,2020-12-11,7.062,63,M4A4 | Evil Daimyo,M4A4,Evil Daimyo,Field-Tested,1,1,1
Dec 12 2020,2020-12-12,7.049,60,M4A4 | Evil Daimyo,M4A4,Evil Daimyo,Field-Tested,1,1,1
Dec 13 2020,2020-12-13,7.189,50,M4A4 | Evil Daimyo,M4A4,Evil Daimyo,Field-Tested,1,1,1
Dec 14 2020,2020-12-14,7.163,61,M4A4 | Evil Daimyo,M4A4,Evil Daimyo,Field-Tested,1,1,1
Dec 15 2020,2020-12-15,7.557,48,M4A4 | Evil Daimyo,M4A4,Evil Daimyo,Field-Tested,1,1,1
Dec 16 2020,2020-12-16,7.697,51,M4A4 | Evil Daimyo,M4A4,Evil Daimyo,Field-Tested,1,1,1
Dec 17 2020,2020-12-17,7.803,38,M4A4 | Evil Daimyo,M4A4,Evil Daimyo,Field-Tested,1,1,1
Dec 18 2020,2020-12-18,7.617,47,M4A4 | Evil Daimyo,M4A4,Evil Daimyo,Field-Tested,1,1,1
Dec 19 2020,2020-12-19,7.849,61,M4A4 | Evil Daimyo,M4A4,Evil Daimyo,Field-Tested,1,1,1
Dec 20 2020,2020-12-20,7.791,61,M4A4 | Evil Daimyo,M4A4,Evil Daimyo,Field-Tested,1,1,1
Dec 21 2020,2020-12-21,7.759,63,M4A4 | Evil Daimyo,M4A4,Evil Daimyo,Field-Tested,1,1,1
Dec 22 2020,2020-12-22,7.945,50,M4A4 | Evil Daimyo,M4A4,Evil Daimyo,Field-Tested,1,1,1
Dec 23 2020,2020-12-23,7.749,53,M4A4 | Evil Daimyo,M4A4,Evil Daimyo,Field-Tested,1,1,1
Dec 24 2020,2020-12-24,8.019,69,M4A4 | Evil Daimyo,M4A4,Evil Daimyo,Field-Tested,1,1,1
Dec 25 2020,2020-12-25,8.358,84,M4A4 | Evil Daimyo,M4A4,Evil Daimyo,Field-Tested,1,1,1
Dec 26 2020,2020-12-26,8.185,65,M4A4 | Evil Daimyo,M4A4,Evil Daimyo,Field-Tested,1,1,1
Dec 27 2020,2020-12-27,8.382,46,M4A4 | Evil Daimyo,M4A4,Evil Daimyo,Field-Tested,1,1,1
Dec 28 2020,2020-12-28,8.117,78,M4A4 | Evil Daimyo,M4A4,Evil Daimyo,Field-Tested,1,1,1
Dec 29 2020,2020-12-29,8.281,71,M4A4 | Evil Daimyo,M4A4,Evil Daimyo,Field-Tested,1,1,1
Dec 30 2020,2020-12-30,8.124,62,M4A4 | Evil Daimyo,M4A4,Evil Daimyo,Field-Tested,1,1,1
Dec 31 2020,2020-12-31,8.691,93,M4A4 | Evil Daimyo,M4A4,Evil Daimyo,Field-Tested,1,1,1
Jan 01 2021,2021-01-01,8.4,60,M4A4 | Evil Daimyo,M4A4,Evil Daimyo,Field-Tested,1,1,1
Jan 02 2021,2021-01-02,8.487,58,M4A4 | Evil Daimyo,M4A4,Evil Daimyo,Field-Tested,1,1,1
Jan 03 2021,2021-01-03,8.372,61,M4A4 | Evil Daimyo,M4A4,Evil Daimyo,Field-Tested,1,1,1
Jan 04 2021,2021-01-04,8.179,67,M4A4 | Evil Daimyo,M4A4,Evil Daimyo,Field-Tested,1,1,1
Jan 05 2021,2021-01-05,8.418,56,M4A4 | Evil Daimyo,M4A4,Evil Daimyo,Field-Tested,1,1,1
Jan 06 2021,2021-01-06,8.433,69,M4A4 | Evil Daimyo,M4A4,Evil Daimyo,Field-Tested,1,1,1
Jan 07 2021,2021-01-07,8.636,54,M4A4 | Evil Daimyo,M4A4,Evil Daimyo,Field-Tested,1,1,1
Jan 08 2021,2021-01-08,8.888,53,M4A4 | Evil Daimyo,M4A4,Evil Daimyo,Field-Tested,1,1,1
Jan 09 2021,2021-01-09,8.35,81,M4A4 | Evil Daimyo,M4A4,Evil Daimyo,Field-Tested,1,1,1
Jan 10 2021,2021-01-10,8.334,64,M4A4 | Evil Daimyo,M4A4,Evil Daimyo,Field-Tested,1,1,1
Jan 11 2021,2021-01-11,8.616,62,M4A4 | Evil Daimyo,M4A4,Evil Daimyo,Field-Tested,1,1,1
Jan 12 2021,2021-01-12,8.715,58,M4A4 | Evil Daimyo,M4A4,Evil Daimyo,Field-Tested,1,1,1
Jan 13 2021,2021-01-13,8.989,63,M4A4 | Evil Daimyo,M4A4,Evil Daimyo,Field-Tested,1,1,1
Jan 14 2021,2021-01-14,8.727,75,M4A4 | Evil Daimyo,M4A4,Evil Daimyo,Field-Tested,1,1,1
Jan 15 2021,2021-01-15,8.502,68,M4A4 | Evil Daimyo,M4A4,Evil Daimyo,Field-Tested,1,1,1
Jan 16 2021,2021-01-16,8.656,81,M4A4 | Evil Daimyo,M4A4,Evil Daimyo,Field-Tested,1,1,1
Jan 17 2021,2021-01-17,8.648,64,M4A4 | Evil Daimyo,M4A4,Evil Daimyo,Field-Tested,1,1,1
Jan 18 2021,2021-01-18,8.561,53,M4A4 | Evil Daimyo,M4A4,Evil Daimyo,Field-Tested,1,1,1
Jan 19 2021,2021-01-19,8.543,62,M4A4 | Evil Daimyo,M4A4,Evil Daimyo,Field-Tested,1,1,1
Jan 20 2021,2021-01-20,9.076,59,M4A4 | Evil Daimyo,M4A4,Evil Daimyo,Field-Tested,1,1,1
Jan 21 2021,2021-01-21,8.911,56,M4A4 | Evil Daimyo,M4A4,Evil Daimyo,Field-Tested,1,1,1
Jan 22 2021,2021-01-22,8.804,57,M4A4 | Evil Daimyo,M4A4,Evil Daimyo,Field-Tested,1,1,1
Jan 23 2021,2021-01-23,8.824,71,M4A4 | Evil Daimyo,M4A4,Evil Daimyo,Field-Tested,1,1,1
Jan 24 2021,2021-01-24,8.71,48,M4A4 | Evil Daimyo,M4A4,Evil Daimyo,Field-Tested,1,1,1
Jan 25 2021,2021-01-25,8.794,55,M4A4 | Evil Daimyo,M4A4,Evil Daimyo,Field-Tested,1,1,1
Jan 26 2021,2021-01-26,9.056,43,M4A4 | Evil Daimyo,M4A4,Evil Daimyo,Field-Tested,1,1,1
Jan 27 2021,2021-01-27,9.143,76,M4A4 | Evil Daimyo,M4A4,Evil Daimyo,Field-Tested,1,1,1
Jan 28 2021,2021-01-28,8.634,90,M4A4 | Evil Daimyo,M4A4,Evil Daimyo,Field-Tested,1,1,1
Jan 29 2021,2021-01-29,8.694,64,M4A4 | Evil Daimyo,M4A4,Evil Daimyo,Field-Tested,1,1,1
Jan 30 2021,2021-01-30,8.401,61,M4A4 | Evil Daimyo,M4A4,Evil Daimyo,Field-Tested,1,1,1
Jan 31 2021,2021-01-31,8.181,65,M4A4 | Evil Daimyo,M4A4,Evil Daimyo,Field-Tested,1,1,1
Feb 01 2021,2021-02-01,8.246,52,M4A4 | Evil Daimyo,M4A4,Evil Daimyo,Field-Tested,1,1,1
Feb 02 2021,2021-02-02,8.1,54,M4A4 | Evil Daimyo,M4A4,Evil Daimyo,Field-Tested,1,1,1
Feb 03 2021,2021-02-03,8.328,51,M4A4 | Evil Daimyo,M4A4,Evil Daimyo,Field-Tested,1,1,1
Feb 04 2021,2021-02-04,8.245,59,M4A4 | Evil Daimyo,M4A4,Evil Daimyo,Field-Tested,1,1,1
Feb 05 2021,2021-02-05,8.482,53,M4A4 | Evil Daimyo,M4A4,Evil Daimyo,Field-Tested,1,1,1
Feb 06 2021,2021-02-06,8.336,60,M4A4 | Evil Daimyo,M4A4,Evil Daimyo,Field-Tested,1,1,1
Feb 07 2021,2021-02-07,8.268,58,M4A4 | Evil Daimyo,M4A4,Evil Daimyo,Field-Tested,1,1,1
Feb 08 2021,2021-02-08,8.472,53,M4A4 | Evil Daimyo,M4A4,Evil Daimyo,Field-Tested,1,1,1
Feb 09 2021,2021-02-09,7.87,56,M4A4 | Evil Daimyo,M4A4,Evil Daimyo,Field-Tested,1,1,1
Feb 10 2021,2021-02-10,8.223,55,M4A4 | Evil Daimyo,M4A4,Evil Daimyo,Field-Tested,1,1,1
Feb 11 2021,2021-02-11,8.077,61,M4A4 | Evil Daimyo,M4A4,Evil Daimyo,Field-Tested,1,1,1
Feb 12 2021,2021-02-12,7.92,64,M4A4 | Evil Daimyo,M4A4,Evil Daimyo,Field-Tested,1,1,1
Feb 13 2021,2021-02-13,7.855,60,M4A4 | Evil Daimyo,M4A4,Evil Daimyo,Field-Tested,1,1,1
Feb 14 2021,2021-02-14,7.96,65,M4A4 | Evil Daimyo,M4A4,Evil Daimyo,Field-Tested,1,1,1
Feb 15 2021,2021-02-15,7.646,77,M4A4 | Evil Daimyo,M4A4,Evil Daimyo,Field-Tested,1,1,1
Feb 16 2021,2021-02-16,7.816,77,M4A4 | Evil Daimyo,M4A4,Evil Daimyo,Field-Tested,1,1,1
Feb 17 2021,2021-02-17,7.874,55,M4A4 | Evil Daimyo,M4A4,Evil Daimyo,Field-Tested,1,1,1
Feb 18 2021,2021-02-18,8.113,74,M4A4 | Evil Daimyo,M4A4,Evil Daimyo,Field-Tested,1,1,1
Feb 19 2021,2021-02-19,8.123,60,M4A4 | Evil Daimyo,M4A4,Evil Daimyo,Field-Tested,1,1,1
Feb 20 2021,2021-02-20,8.143,66,M4A4 | Evil Daimyo,M4A4,Evil Daimyo,Field-Tested,1,1,1
Feb 21 2021,2021-02-21,8.206,64,M4A4 | Evil Daimyo,M4A4,Evil Daimyo,Field-Tested,1,1,1
Feb 22 2021,2021-02-22,8.472,58,M4A4 | Evil Daimyo,M4A4,Evil Daimyo,Field-Tested,1,1,1
Feb 23 2021,2021-02-23,8.279,62,M4A4 | Evil Daimyo,M4A4,Evil Daimyo,Field-Tested,1,1,1
Feb 24 2021,2021-02-24,8.502,60,M4A4 | Evil Daimyo,M4A4,Evil Daimyo,Field-Tested,1,1,1
Feb 25 2021,2021-02-25,8.431,64,M4A4 | Evil Daimyo,M4A4,Evil Daimyo,Field-Tested,1,1,1
Feb 26 2021,2021-02-26,8.351,53,M4A4 | Evil Daimyo,M4A4,Evil Daimyo,Field-Tested,1,1,1
Feb 27 2021,2021-02-27,8.31,58,M4A4 | Evil Daimyo,M4A4,Evil Daimyo,Field-Tested,1,1,1
Feb 28 2021,2021-02-28,8.73,62,M4A4 | Evil Daimyo,M4A4,Evil Daimyo,Field-Tested,1,1,1
Mar 01 2021,2021-03-01,8.441,56,M4A4 | Evil Daimyo,M4A4,Evil Daimyo,Field-Tested,1,1,1
Mar 02 2021,2021-03-02,8.416,73,M4A4 | Evil Daimyo,M4A4,Evil Daimyo,Field-Tested,1,1,1
Mar 03 2021,2021-03-03,8.55,50,M4A4 | Evil Daimyo,M4A4,Evil Daimyo,Field-Tested,1,1,1
Mar 04 2021,2021-03-04,8.409,77,M4A4 | Evil Daimyo,M4A4,Evil Daimyo,Field-Tested,1,1,1
Mar 05 2021,2021-03-05,8.377,77,M4A4 | Evil Daimyo,M4A4,Evil Daimyo,Field-Tested,1,1,1
Mar 06 2021,2021-03-06,8.965,53,M4A4 | Evil Daimyo,M4A4,Evil Daimyo,Field-Tested,1,1,1
Mar 07 2021,2021-03-07,8.922,60,M4A4 | Evil Daimyo,M4A4,Evil Daimyo,Field-Tested,1,1,1
Mar 08 2021,2021-03-08,8.678,58,M4A4 | Evil Daimyo,M4A4,Evil Daimyo,Field-Tested,1,1,1
Mar 09 2021,2021-03-09,8.753,59,M4A4 | Evil Daimyo,M4A4,Evil Daimyo,Field-Tested,1,1,1
Mar 10 2021,2021-03-10,8.679,52,M4A4 | Evil Daimyo,M4A4,Evil Daimyo,Field-Tested,1,1,1
Mar 11 2021,2021-03-11,8.98,57,M4A4 | Evil Daimyo,M4A4,Evil Daimyo,Field-Tested,1,1,1
Mar 12 2021,2021-03-12,8.791,73,M4A4 | Evil Daimyo,M4A4,Evil Daimyo,Field-Tested,1,1,1
Mar 13 2021,2021-03-13,8.674,72,M4A4 | Evil Daimyo,M4A4,Evil Daimyo,Field-Tested,1,1,1
Mar 14 2021,2021-03-14,8.769,57,M4A4 | Evil Daimyo,M4A4,Evil Daimyo,Field-Tested,1,1,1
Mar 15 2021,2021-03-15,8.447,77,M4A4 | Evil Daimyo,M4A4,Evil Daimyo,Field-Tested,1,1,1
Mar 16 2021,2021-03-16,8.477,65,M4A4 | Evil Daimyo,M4A4,Evil Daimyo,Field-Tested,1,1,1
Mar 17 2021,2021-03-17,8.983,54,M4A4 | Evil Daimyo,M4A4,Evil Daimyo,Field-Tested,1,1,1
Mar 18 2021,2021-03-18,8.813,62,M4A4 | Evil Daimyo,M4A4,Evil Daimyo,Field-Tested,1,1,1
Mar 19 2021,2021-03-19,8.551,68,M4A4 | Evil Daimyo,M4A4,Evil Daimyo,Field-Tested,1,1,1
Mar 20 2021,2021-03-20,8.462,67,M4A4 | Evil Daimyo,M4A4,Evil Daimyo,Field-Tested,1,1,1
Mar 21 2021,2021-03-21,8.557,65,M4A4 | Evil Daimyo,M4A4,Evil Daimyo,Field-Tested,1,1,1
Mar 22 2021,2021-03-22,8.403,67,M4A4 | Evil Daimyo,M4A4,Evil Daimyo,Field-Tested,1,1,1
Mar 23 2021,2021-03-23,8.649,62,M4A4 | Evil Daimyo,M4A4,Evil Daimyo,Field-Tested,1,1,1
Mar 24 2021,2021-03-24,8.777,61,M4A4 | Evil Daimyo,M4A4,Evil Daimyo,Field-Tested,1,1,1
Mar 25 2021,2021-03-25,8.747,58,M4A4 | Evil Daimyo,M4A4,Evil Daimyo,Field-Tested,1,1,1
Mar 26 2021,2021-03-26,8.77,63,M4A4 | Evil Daimyo,M4A4,Evil Daimyo,Field-Tested,1,1,1
Mar 27 2021,2021-03-27,8.334,75,M4A4 | Evil Daimyo,M4A4,Evil Daimyo,Field-Tested,1,1,1
Mar 28 2021,2021-03-28,8.075,60,M4A4 | Evil Daimyo,M4A4,Evil Daimyo,Field-Tested,1,1,1
Mar 29 2021,2021-03-29,8.724,50,M4A4 | Evil Daimyo,M4A4,Evil Daimyo,Field-Tested,1,1,1
Mar 30 2021,2021-03-30,8.189,47,M4A4 | Evil Daimyo,M4A4,Evil Daimyo,Field-Tested,1,1,1
Mar 31 2021,2021-03-31,8.304,67,M4A4 | Evil Daimyo,M4A4,Evil Daimyo,Field-Tested,1,1,1
Apr 01 2021,2021-04-01,8.177,48,M4A4 | Evil Daimyo,M4A4,Evil Daimyo,Field-Tested,1,1,1
Apr 02 2021,2021-04-02,8.384,71,M4A4 | Evil Daimyo,M4A4,Evil Daimyo,Field-Tested,1,1,1
Apr 03 2021,2021-04-03,8.304,75,M4A4 | Evil Daimyo,M4A4,Evil Daimyo,Field-Tested,1,1,1
Apr 04 2021,2021-04-04,8.313,64,M4A4 | Evil Daimyo,M4A4,Evil Daimyo,Field-Tested,1,1,1
Apr 05 2021,2021-04-05,8.305,75,M4A4 | Evil Daimyo,M4A4,Evil Daimyo,Field-Tested,1,1,1
Apr 06 2021,2021-04-06,8.267,49,M4A4 | Evil Daimyo,M4A4,Evil Daimyo,Field-Tested,1,1,1
Apr 07 2021,2021-04-07,7.95,54,M4A4 | Evil Daimyo,M4A4,Evil Daimyo,Field-Tested,1,1,1
Apr 08 2021,2021-04-08,7.791,74,M4A4 | Evil Daimyo,M4A4,Evil Daimyo,Field-Tested,1,1,1
Apr 09 2021,2021-04-09,7.698,84,M4A4 | Evil Daimyo,M4A4,Evil Daimyo,Field-Tested,1,1,1
Apr 10 2021,2021-04-10,7.748,71,M4A4 | Evil Daimyo,M4A4,Evil Daimyo,Field-Tested,1,1,1
Apr 11 2021,2021-04-11,8.174,49,M4A4 | Evil Daimyo,M4A4,Evil Daimyo,Field-Tested,1,1,1
Apr 12 2021,2021-04-12,7.806,61,M4A4 | Evil Daimyo,M4A4,Evil Daimyo,Field-Tested,1,1,1
Apr 13 2021,2021-04-13,7.879,53,M4A4 | Evil Daimyo,M4A4,Evil Daimyo,Field-Tested,1,1,1
Apr 14 2021,2021-04-14,7.93,22,M4A4 | Evil Daimyo,M4A4,Evil Daimyo,Field-Tested,1,1,1
Apr 15 2021,2021-04-15,7.924,68,M4A4 | Evil Daimyo,M4A4,Evil Daimyo,Field-Tested,1,1,1
Apr 16 2021,2021-04-16,8.057,57,M4A4 | Evil Daimyo,M4A4,Evil Daimyo,Field-Tested,1,1,1
Apr 17 2021,2021-04-17,8.23,53,M4A4 | Evil Daimyo,M4A4,Evil Daimyo,Field-Tested,1,1,1
Apr 18 2021,2021-04-18,7.919,54,M4A4 | Evil Daimyo,M4A4,Evil Daimyo,Field-Tested,1,1,1
Apr 19 2021,2021-04-19,7.666,58,M4A4 | Evil Daimyo,M4A4,Evil Daimyo,Field-Tested,1,1,1
Apr 20 2021,2021-04-20,7.934,61,M4A4 | Evil Daimyo,M4A4,Evil Daimyo,Field-Tested,1,1,1
Apr 21 2021,2021-04-21,7.681,51,M4A4 | Evil Daimyo,M4A4,Evil Daimyo,Field-Tested,1,1,1
Apr 22 2021,2021-04-22,7.367,43,M4A4 | Evil Daimyo,M4A4,Evil Daimyo,Field-Tested,1,1,1
Apr 23 2021,2021-04-23,7.919,49,M4A4 | Evil Daimyo,M4A4,Evil Daimyo,Field-Tested,1,1,1
Apr 24 2021,2021-04-24,7.704,61,M4A4 | Evil Daimyo,M4A4,Evil Daimyo,Field-Tested,1,1,1
Apr 25 2021,2021-04-25,8.019,40,M4A4 | Evil Daimyo,M4A4,Evil Daimyo,Field-Tested,1,1,1
Apr 26 2021,2021-04-26,7.676,50,M4A4 | Evil Daimyo,M4A4,Evil Daimyo,Field-Tested,1,1,1
Apr 27 2021,2021-04-27,7.529,45,M4A4 | Evil Daimyo,M4A4,Evil Daimyo,Field-Tested,1,1,1
Apr 28 2021,2021-04-28,7.6,49,M4A4 | Evil Daimyo,M4A4,Evil Daimyo,Field-Tested,1,1,1
Apr 29 2021,2021-04-29,7.734,43,M4A4 | Evil Daimyo,M4A4,Evil Daimyo,Field-Tested,1,1,1
Apr 30 2021,2021-04-30,7.576,57,M4A4 | Evil Daimyo,M4A4,Evil Daimyo,Field-Tested,1,1,1
May 01 2021,2021-05-01,7.43,47,M4A4 | Evil Daimyo,M4A4,Evil Daimyo,Field-Tested,1,1,1
May 02 2021,2021-05-02,7.372,56,M4A4 | Evil Daimyo,M4A4,Evil Daimyo,Field-Tested,1,1,1
May 03 2021,2021-05-03,7.696,53,M4A4 | Evil Daimyo,M4A4,Evil Daimyo,Field-Tested,1,1,1
May 04 2021,2021-05-04,7.645,93,M4A4 | Evil Daimyo,M4A4,Evil Daimyo,Field-Tested,1,1,1
May 05 2021,2021-05-05,7.747,54,M4A4 | Evil Daimyo,M4A4,Evil Daimyo,Field-Tested,1,1,1
May 06 2021,2021-05-06,7.499,62,M4A4 | Evil Daimyo,M4A4,Evil Daimyo,Field-Tested,1,1,1
May 07 2021,2021-05-07,7.87,51,M4A4 | Evil Daimyo,M4A4,Evil Daimyo,Field-Tested,1,1,1
May 08 2021,2021-05-08,7.904,53,M4A4 | Evil Daimyo,M4A4,Evil Daimyo,Field-Tested,1,1,1
May 09 2021,2021-05-09,8.127,59,M4A4 | Evil Daimyo,M4A4,Evil Daimyo,Field-Tested,1,1,1
May 10 2021,2021-05-10,7.789,64,M4A4 | Evil Daimyo,M4A4,Evil Daimyo,Field-Tested,1,1,1
May 11 2021,2021-05-11,7.591,50,M4A4 | Evil Daimyo,M4A4,Evil Daimyo,Field-Tested,1,1,1
May 12 2021,2021-05-12,7.615,56,M4A4 | Evil Daimyo,M4A4,Evil Daimyo,Field-Tested,1,1,1
May 13 2021,2021-05-13,7.697,42,M4A4 | Evil Daimyo,M4A4,Evil Daimyo,Field-Tested,1,1,1
May 14 2021,2021-05-14,7.832,48,M4A4 | Evil Daimyo,M4A4,Evil Daimyo,Field-Tested,1,1,1
May 15 2021,2021-05-15,7.772,61,M4A4 | Evil Daimyo,M4A4,Evil Daimyo,Field-Tested,1,1,1
May 16 2021,2021-05-16,7.508,55,M4A4 | Evil Daimyo,M4A4,Evil Daimyo,Field-Tested,1,1,1
May 17 2021,2021-05-17,7.634,50,M4A4 | Evil Daimyo,M4A4,Evil Daimyo,Field-Tested,1,1,1
May 18 2021,2021-05-18,7.707,49,M4A4 | Evil Daimyo,M4A4,Evil Daimyo,Field-Tested,1,1,1
May 19 2021,2021-05-19,7.812,55,M4A4 | Evil Daimyo,M4A4,Evil Daimyo,Field-Tested,1,1,1
May 20 2021,2021-05-20,7.565,41,M4A4 | Evil Daimyo,M4A4,Evil Daimyo,Field-Tested,1,1,1
May 21 2021,2021-05-21,7.492,50,M4A4 | Evil Daimyo,M4A4,Evil Daimyo,Field-Tested,1,1,1
May 22 2021,2021-05-22,7.565,47,M4A4 | Evil Daimyo,M4A4,Evil Daimyo,Field-Tested,1,1,1
May 23 2021,2021-05-23,7.709,45,M4A4 | Evil Daimyo,M4A4,Evil Daimyo,Field-Tested,1,1,1
May 24 2021,2021-05-24,7.819,45,M4A4 | Evil Daimyo,M4A4,Evil Daimyo,Field-Tested,1,1,1
May 25 2021,2021-05-25,7.742,47,M4A4 | Evil Daimyo,M4A4,Evil Daimyo,Field-Tested,1,1,1
May 26 2021,2021-05-26,7.722,33,M4A4 | Evil Daimyo,M4A4,Evil Daimyo,Field-Tested,1,1,1
May 27 2021,2021-05-27,7.665,52,M4A4 | Evil Daimyo,M4A4,Evil Daimyo,Field-Tested,1,1,1
May 28 2021,2021-05-28,7.761,46,M4A4 | Evil Daimyo,M4A4,Evil Daimyo,Field-Tested,1,1,1
May 29 2021,2021-05-29,7.627,61,M4A4 | Evil Daimyo,M4A4,Evil Daimyo,Field-Tested,1,1,1
May 30 2021,2021-05-30,7.434,62,M4A4 | Evil Daimyo,M4A4,Evil Daimyo,Field-Tested,1,1,1
May 31 2021,2021-05-31,7.5,42,M4A4 | Evil Daimyo,M4A4,Evil Daimyo,Field-Tested,1,1,1
Jun 01 2021,2021-06-01,7.239,47,M4A4 | Evil Daimyo,M4A4,Evil Daimyo,Field-Tested,1,1,1
Jun 02 2021,2021-06-02,7.9,53,M4A4 | Evil Daimyo,M4A4,Evil Daimyo,Field-Tested,1,1,1
Jun 03 2021,2021-06-03,7.738,47,M4A4 | Evil Daimyo,M4A4,Evil Daimyo,Field-Tested,1,1,1
Jun 04 2021,2021-06-04,7.242,63,M4A4 | Evil Daimyo,M4A4,Evil Daimyo,Field-Tested,1,1,1
Jun 05 2021,2021-06-05,7.438,58,M4A4 | Evil Daimyo,M4A4,Evil Daimyo,Field-Tested,1,1,1
Jun 06 2021,2021-06-06,7.526,55,M4A4 | Evil Daimyo,M4A4,Evil Daimyo,Field-Tested,1,1,1
Jun 07 2021,2021-06-07,7.592,49,M4A4 | Evil Daimyo,M4A4,Evil Daimyo,Field-Tested,1,1,1
Jun 08 2021,2021-06-08,7.541,44,M4A4 | Evil Daimyo,M4A4,Evil Daimyo,Field-Tested,1,1,1
Jun 09 2021,2021-06-09,7.292,54,M4A4 | Evil Daimyo,M4A4,Evil Daimyo,Field-Tested,1,1,1
Jun 10 2021,2021-06-10,7.369,56,M4A4 | Evil Daimyo,M4A4,Evil Daimyo,Field-Tested,1,1,1
Jun 11 2021,2021-06-11,7.258,46,M4A4 | Evil Daimyo,M4A4,Evil Daimyo,Field-Tested,1,1,1
Jun 12 2021,2021-06-12,7.321,38,M4A4 | Evil Daimyo,M4A4,Evil Daimyo,Field-Tested,1,1,1
Jun 13 2021,2021-06-13,7.294,61,M4A4 | Evil Daimyo,M4A4,Evil Daimyo,Field-Tested,1,1,1
Jun 14 2021,2021-06-14,7.232,53,M4A4 | Evil Daimyo,M4A4,Evil Daimyo,Field-Tested,1,1,1
Jun 15 2021,2021-06-15,7.411,67,M4A4 | Evil Daimyo,M4A4,Evil Daimyo,Field-Tested,1,1,1
Jun 16 2021,2021-06-16,7.138,48,M4A4 | Evil Daimyo,M4A4,Evil Daimyo,Field-Tested,1,1,1
Jun 17 2021,2021-06-17,7.342,35,M4A4 | Evil Daimyo,M4A4,Evil Daimyo,Field-Tested,1,1,1
Jun 18 2021,2021-06-18,7.114,47,M4A4 | Evil Daimyo,M4A4,Evil Daimyo,Field-Tested,1,1,1
Jun 19 2021,2021-06-19,6.897,51,M4A4 | Evil Daimyo,M4A4,Evil Daimyo,Field-Tested,1,1,1
Jun 20 2021,2021-06-20,7.079,45,M4A4 | Evil Daimyo,M4A4,Evil Daimyo,Field-Tested,1,1,1
Jun 21 2021,2021-06-21,6.984,51,M4A4 | Evil Daimyo,M4A4,Evil Daimyo,Field-Tested,1,1,1
Jun 22 2021,2021-06-22,6.814,34,M4A4 | Evil Daimyo,M4A4,Evil Daimyo,Field-Tested,1,1,1
Jun 23 2021,2021-06-23,6.793,46,M4A4 | Evil Daimyo,M4A4,Evil Daimyo,Field-Tested,1,1,1
Jun 24 2021,2021-06-24,6.576,65,M4A4 | Evil Daimyo,M4A4,Evil Daimyo,Field-Tested,1,1,1
Jun 25 2021,2021-06-25,6.521,68,M4A4 | Evil Daimyo,M4A4,Evil Daimyo,Field-Tested,1,1,1
Jun 26 2021,2021-06-26,6.243,61,M4A4 | Evil Daimyo,M4A4,Evil Daimyo,Field-Tested,1,1,1
Jun 27 2021,2021-06-27,6.188,57,M4A4 | Evil Daimyo,M4A4,Evil Daimyo,Field-Tested,1,1,1
Jun 28 2021,2021-06-28,6.258,48,M4A4 | Evil Daimyo,M4A4,Evil Daimyo,Field-Tested,1,1,1
Jun 29 2021,2021-06-29,6.176,52,M4A4 | Evil Daimyo,M4A4,Evil Daimyo,Field-Tested,1,1,1
Jun 30 2021,2021-06-30,6.146,60,M4A4 | Evil Daimyo,M4A4,Evil Daimyo,Field-Tested,1,1,1
Jul 01 2021,2021-07-01,6.837,48,M4A4 | Evil Daimyo,M4A4,Evil Daimyo,Field-Tested,1,1,1
Jul 02 2021,2021-07-02,6.247,46,M4A4 | Evil Daimyo,M4A4,Evil Daimyo,Field-Tested,1,1,1
Jul 03 2021,2021-07-03,6.141,57,M4A4 | Evil Daimyo,M4A4,Evil Daimyo,Field-Tested,1,1,1
Jul 04 2021,2021-07-04,6.328,56,M4A4 | Evil Daimyo,M4A4,Evil Daimyo,Field-Tested,1,1,1
Jul 05 2021,2021-07-05,6.312,45,M4A4 | Evil Daimyo,M4A4,Evil Daimyo,Field-Tested,1,1,1
Jul 06 2021,2021-07-06,6.265,51,M4A4 | Evil Daimyo,M4A4,Evil Daimyo,Field-Tested,1,1,1
